Make,Model,Number.of.Engines,Weather.Condition,Purpose.of.flight,Event.Date,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Severity.Score,Year,Purpose_Grouped
Cessna,180,1.0,Vmc,Business,1999-09-26,0.0,0.0,0.0,1.0,0.0,1999,Business
Cessna,172N,1.0,Vmc,Personal,1999-09-27,0.0,0.0,0.0,2.0,0.0,1999,Personal
Cessna,150,1.0,Vmc,Other Work Use,1999-09-27,0.0,1.0,0.0,0.0,3.0,1999,Other Work Use
Piper,Pa-28-140,1.0,Vmc,Personal,1999-09-27,1.0,0.0,0.0,0.0,5.0,1999,Personal
Cessna,152,1.0,Vmc,Instructional,1999-09-30,0.0,0.0,0.0,1.0,0.0,1999,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,1999-09-30,0.0,0.0,0.0,2.0,0.0,1999,Personal
Cessna,172,1.0,Vmc,Instructional,1999-10-02,0.0,0.0,1.0,2.0,1.0,1999,Instructional
Cessna,152,1.0,Vmc,Personal,1999-10-02,0.0,0.0,2.0,0.0,2.0,1999,Personal
Cessna,172,1.0,Vmc,,1999-10-07,0.0,0.0,0.0,4.0,0.0,1999,Other
Cessna,172P,1.0,Vmc,Personal,1999-10-07,0.0,0.0,0.0,3.0,0.0,1999,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1999-10-10,0.0,2.0,0.0,0.0,6.0,1999,Personal
Cessna,152,1.0,Vmc,Instructional,1999-10-15,0.0,0.0,0.0,1.0,0.0,1999,Instructional
Cessna,152,1.0,Vmc,Personal,1999-10-15,2.0,0.0,0.0,0.0,10.0,1999,Personal
Cessna,152,1.0,Vmc,Personal,1999-10-17,0.0,0.0,0.0,1.0,0.0,1999,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1999-10-19,0.0,0.0,0.0,1.0,0.0,1999,Personal
Cessna,172N,1.0,Vmc,Personal,1999-10-20,0.0,0.0,0.0,2.0,0.0,1999,Personal
Cessna,172P,1.0,Vmc,Instructional,1999-10-23,0.0,0.0,0.0,3.0,0.0,1999,Instructional
Cessna,172N,1.0,Vmc,Personal,1999-10-24,0.0,0.0,0.0,2.0,0.0,1999,Personal
Cessna,172M,1.0,Vmc,Personal,1999-10-27,0.0,0.0,0.0,2.0,0.0,1999,Personal
Cessna,172,1.0,Vmc,Personal,1999-10-27,0.0,0.0,0.0,1.0,0.0,1999,Personal
Cessna,152,1.0,Vmc,Instructional,1999-10-28,0.0,0.0,0.0,1.0,0.0,1999,Instructional
Cessna,172M,1.0,Vmc,Instructional,1999-10-28,0.0,0.0,1.0,0.0,1.0,1999,Instructional
Cessna,152,1.0,Vmc,Instructional,1999-10-29,0.0,0.0,0.0,1.0,0.0,1999,Instructional
Cessna,172N,1.0,Vmc,Personal,1999-11-02,0.0,0.0,0.0,1.0,0.0,1999,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1999-11-02,0.0,0.0,0.0,2.0,0.0,1999,Personal
Cessna,152,1.0,Vmc,Personal,1999-11-02,1.0,0.0,0.0,0.0,5.0,1999,Personal
Cessna,152,1.0,Vmc,Instructional,1999-11-06,0.0,0.0,0.0,2.0,0.0,1999,Instructional
Cessna,180,1.0,Vmc,Personal,1999-11-08,0.0,0.0,0.0,1.0,0.0,1999,Personal
Cessna,150,1.0,Vmc,Personal,1999-11-09,0.0,0.0,0.0,1.0,0.0,1999,Personal
Cessna,172N,1.0,Vmc,Personal,1999-11-12,0.0,0.0,0.0,4.0,0.0,1999,Personal
Cessna,172N,1.0,Vmc,Instructional,1999-11-15,0.0,0.0,0.0,2.0,0.0,1999,Instructional
Cessna,182,1.0,Vmc,Personal,1999-11-15,0.0,0.0,0.0,1.0,0.0,1999,Personal
Cessna,152,1.0,Vmc,Instructional,1999-11-20,0.0,0.0,0.0,2.0,0.0,1999,Instructional
Cessna,172N,1.0,Vmc,Personal,1999-11-22,0.0,0.0,0.0,1.0,0.0,1999,Personal
Cessna,172P,1.0,Vmc,Instructional,1999-11-23,0.0,0.0,1.0,0.0,1.0,1999,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,1999-11-28,0.0,0.0,2.0,0.0,2.0,1999,Personal
Cessna,152,1.0,Vmc,Positioning,1999-11-29,0.0,0.0,0.0,1.0,0.0,1999,Positioning
Cessna,152,1.0,Vmc,Instructional,1999-12-01,0.0,0.0,0.0,2.0,0.0,1999,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,1999-12-04,0.0,0.0,2.0,0.0,2.0,1999,Personal
Cessna,152,1.0,Vmc,Personal,1999-12-05,0.0,0.0,0.0,2.0,0.0,1999,Personal
Cessna,172M,1.0,Vmc,Personal,1999-12-08,0.0,0.0,0.0,4.0,0.0,1999,Personal
Cessna,172M,1.0,Vmc,Instructional,1999-12-09,0.0,1.0,1.0,0.0,4.0,1999,Instructional
Cessna,172N,1.0,Imc,Personal,1999-12-12,0.0,0.0,1.0,0.0,1.0,1999,Personal
Cessna,152,1.0,Vmc,Instructional,1999-12-14,0.0,0.0,2.0,0.0,2.0,1999,Instructional
Cessna,172N,1.0,Vmc,Personal,1999-12-17,0.0,0.0,1.0,0.0,1.0,1999,Personal
Cessna,152,1.0,Vmc,Instructional,1999-12-18,0.0,0.0,0.0,2.0,0.0,1999,Instructional
Cessna,172,1.0,Vmc,Instructional,1999-12-18,0.0,0.0,0.0,1.0,0.0,1999,Instructional
Cessna,172N,1.0,Vmc,Instructional,1999-12-21,0.0,0.0,0.0,2.0,0.0,1999,Instructional
Cessna,172P,1.0,Vmc,Personal,1999-12-22,1.0,1.0,0.0,0.0,8.0,1999,Personal
Cessna,172P,1.0,Imc,Instructional,2000-01-08,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-01-14,1.0,0.0,0.0,0.0,5.0,2000,Instructional
Cessna,172M,1.0,Imc,Personal,2000-01-17,0.0,0.0,4.0,0.0,4.0,2000,Personal
Cessna,172,1.0,Imc,Personal,2000-01-18,0.0,1.0,0.0,0.0,3.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-01-21,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,172N,1.0,Vmc,Personal,2000-01-25,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,150,1.0,Vmc,Other Work Use,2000-01-29,0.0,0.0,0.0,1.0,0.0,2000,Other Work Use
Cessna,152,1.0,Vmc,Personal,2000-01-29,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-01-30,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,172,1.0,Vmc,Personal,2000-02-05,0.0,0.0,0.0,1.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,2000-02-06,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-02-07,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,172N,1.0,Vmc,Instructional,2000-02-07,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,180,1.0,Vmc,Personal,2000-02-08,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172P,1.0,Vmc,Instructional,2000-02-08,3.0,0.0,0.0,0.0,15.0,2000,Instructional
Cessna,172,1.0,Vmc,Instructional,2000-02-09,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-02-12,0.0,0.0,0.0,3.0,0.0,2000,Instructional
Cessna,172,1.0,Vmc,Instructional,2000-02-13,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,172N,1.0,Vmc,Instructional,2000-02-15,0.0,0.0,3.0,2.0,3.0,2000,Instructional
Cessna,172M,1.0,Vmc,Personal,2000-02-15,0.0,0.0,0.0,3.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,2000-02-15,0.0,0.0,3.0,2.0,3.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-02-16,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Personal,2000-02-19,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,180,1.0,Vmc,Personal,2000-02-20,1.0,0.0,0.0,3.0,5.0,2000,Personal
Cessna,152,1.0,Vmc,Instructional,2000-02-29,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Personal,2000-03-01,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172M,1.0,Vmc,Personal,2000-03-07,0.0,0.0,2.0,1.0,2.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-03-09,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Instructional,2000-03-09,4.0,0.0,0.0,0.0,20.0,2000,Instructional
Cessna,180,1.0,Vmc,Personal,2000-03-10,0.0,0.0,0.0,1.0,0.0,2000,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,2000-03-11,0.0,0.0,0.0,2.0,0.0,2000,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,2000-03-12,0.0,0.0,0.0,2.0,0.0,2000,Personal
Piper,Pa-18-150,1.0,Vmc,Public Aircraft,2000-03-13,0.0,1.0,1.0,0.0,4.0,2000,Public Aircraft
Cessna,152,1.0,Vmc,Instructional,2000-03-15,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,2000-03-16,0.0,0.0,0.0,2.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Imc,Personal,2000-03-17,3.0,0.0,0.0,0.0,15.0,2000,Personal
Cessna,172M,1.0,Vmc,Personal,2000-03-18,0.0,0.0,0.0,4.0,0.0,2000,Personal
Cessna,172,1.0,Vmc,Personal,2000-03-19,0.0,0.0,0.0,3.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-03-19,0.0,1.0,1.0,0.0,4.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2000-03-21,0.0,0.0,1.0,0.0,1.0,2000,Personal
Cessna,172N,1.0,Vmc,Personal,2000-03-22,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,172,1.0,Vmc,Personal,2000-03-24,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172N,1.0,Vmc,Instructional,2000-03-24,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Cessna,172,1.0,Vmc,Personal,2000-03-25,0.0,0.0,0.0,4.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Instructional,2000-03-25,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-03-25,1.0,0.0,0.0,0.0,5.0,2000,Instructional
Cessna,172,1.0,Vmc,Personal,2000-03-26,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-03-26,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172P,1.0,Vmc,Personal,2000-03-28,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Instructional,2000-03-28,0.0,0.0,2.0,0.0,2.0,2000,Instructional
Cessna,172P,1.0,Vmc,Instructional,2000-03-30,2.0,0.0,0.0,0.0,10.0,2000,Instructional
Piper,Pa-28-140,1.0,Vmc,Aerial Observation,2000-04-02,0.0,0.0,1.0,1.0,1.0,2000,Aerial Observation
Cessna,152,1.0,Vmc,Instructional,2000-04-04,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Cessna,172,1.0,Vmc,Personal,2000-04-06,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172P,1.0,Vmc,Personal,2000-04-07,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172N,1.0,Vmc,Personal,2000-04-10,0.0,0.0,0.0,4.0,0.0,2000,Personal
Cessna,172P,1.0,Vmc,Personal,2000-04-11,0.0,0.0,1.0,0.0,1.0,2000,Personal
Cessna,172N,1.0,Vmc,Personal,2000-04-12,0.0,0.0,0.0,1.0,0.0,2000,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,2000-04-18,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-04-19,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Instructional,2000-04-20,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,150,1.0,Vmc,Personal,2000-04-22,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,150,1.0,Vmc,Personal,2000-04-23,0.0,0.0,2.0,0.0,2.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-04-24,2.0,0.0,0.0,0.0,10.0,2000,Personal
Cessna,180,1.0,Vmc,Personal,2000-04-28,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,182,1.0,Vmc,Personal,2000-04-28,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172P,1.0,Vmc,Personal,2000-04-28,4.0,0.0,0.0,0.0,20.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2000-04-30,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172M,1.0,Vmc,Personal,2000-04-30,0.0,0.0,0.0,2.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2000-05-02,0.0,0.0,2.0,0.0,2.0,2000,Personal
Cessna,172M,1.0,Vmc,Personal,2000-05-02,3.0,0.0,0.0,0.0,15.0,2000,Personal
Cessna,152,1.0,Vmc,Instructional,2000-05-04,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Piper,Pa-18-150,1.0,Vmc,Other Work Use,2000-05-09,0.0,0.0,0.0,1.0,0.0,2000,Other Work Use
Piper,Pa-18-150,1.0,Vmc,Personal,2000-05-12,0.0,1.0,0.0,0.0,3.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-05-15,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172N,1.0,Vmc,Instructional,2000-05-16,0.0,0.0,1.0,0.0,1.0,2000,Instructional
Cessna,172N,1.0,Vmc,Ferry,2000-05-17,0.0,0.0,0.0,1.0,0.0,2000,Ferry
Cessna,152,1.0,Vmc,Instructional,2000-05-22,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-05-25,2.0,0.0,0.0,0.0,10.0,2000,Instructional
Cessna,172N,1.0,Vmc,Instructional,2000-05-27,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Cessna,172,1.0,Vmc,Personal,2000-05-28,0.0,0.0,2.0,0.0,2.0,2000,Personal
Cessna,172N,1.0,Vmc,Personal,2000-05-29,0.0,0.0,1.0,0.0,1.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,2000-05-31,0.0,0.0,2.0,0.0,2.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-05-31,2.0,0.0,0.0,0.0,10.0,2000,Instructional
Piper,Pa-18-150,1.0,Vmc,Public Aircraft,2000-06-01,0.0,0.0,2.0,0.0,2.0,2000,Public Aircraft
Cessna,182,1.0,Vmc,Personal,2000-06-03,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,172M,1.0,Vmc,Personal,2000-06-08,0.0,0.0,0.0,1.0,0.0,2000,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,2000-06-09,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-06-13,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,182,1.0,Vmc,,2000-06-17,0.0,0.0,0.0,5.0,0.0,2000,Other
Cessna,152,1.0,Vmc,Personal,2000-06-17,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172M,1.0,Vmc,Instructional,2000-06-18,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-06-19,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Cessna,172,1.0,Vmc,Instructional,2000-06-19,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,180,1.0,Vmc,Personal,2000-06-20,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172N,1.0,Vmc,Instructional,2000-06-21,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,2000-06-21,0.0,0.0,1.0,0.0,1.0,2000,Personal
Cessna,172M,1.0,Vmc,,2000-06-22,0.0,0.0,0.0,4.0,0.0,2000,Other
Cessna,172N,1.0,Vmc,Positioning,2000-06-22,1.0,1.0,0.0,0.0,8.0,2000,Positioning
Cessna,172N,1.0,Vmc,Instructional,2000-06-23,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Piper,Pa-28-140,1.0,Vmc,Instructional,2000-06-23,2.0,0.0,0.0,0.0,10.0,2000,Instructional
Cessna,172N,1.0,Vmc,Personal,2000-06-24,0.0,0.0,0.0,4.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2000-06-26,0.0,0.0,3.0,0.0,3.0,2000,Personal
Cessna,172N,1.0,Vmc,Instructional,2000-06-26,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Personal,2000-06-27,1.0,0.0,0.0,0.0,5.0,2000,Personal
Cessna,172N,1.0,Vmc,Instructional,2000-06-28,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,2000-06-30,0.0,0.0,1.0,1.0,1.0,2000,Personal
Cessna,172N,1.0,Vmc,Instructional,2000-06-30,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-07-01,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-07-01,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,180,1.0,Vmc,Personal,2000-07-02,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,182,1.0,Vmc,Personal,2000-07-02,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,,2000-07-02,1.0,0.0,0.0,0.0,5.0,2000,Other
Cessna,152,1.0,Vmc,Personal,2000-07-03,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172P,1.0,Vmc,Personal,2000-07-03,0.0,0.0,0.0,3.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2000-07-04,0.0,0.0,1.0,1.0,1.0,2000,Personal
Cessna,152,1.0,Vmc,Instructional,2000-07-04,1.0,1.0,0.0,0.0,8.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-07-06,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Cessna,150,1.0,Vmc,,2000-07-07,0.0,0.0,0.0,1.0,0.0,2000,Other
Piper,Pa-18-150,1.0,Vmc,,2000-07-08,0.0,0.0,0.0,2.0,0.0,2000,Other
Cessna,172,1.0,Vmc,Personal,2000-07-08,0.0,0.0,0.0,1.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2000-07-08,0.0,1.0,1.0,0.0,4.0,2000,Personal
Piper,Pa-18-150,1.0,Vmc,Instructional,2000-07-08,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Cessna,180,1.0,Vmc,Personal,2000-07-09,0.0,0.0,0.0,4.0,0.0,2000,Personal
Cessna,172N,1.0,Vmc,Personal,2000-07-12,0.0,0.0,1.0,0.0,1.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-07-13,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,182,1.0,Vmc,,2000-07-15,0.0,0.0,0.0,5.0,0.0,2000,Other
Cessna,152,1.0,Vmc,Personal,2000-07-15,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,172P,1.0,Vmc,Instructional,2000-07-18,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,2000-07-18,0.0,0.0,3.0,0.0,3.0,2000,Personal
Cessna,172M,1.0,Vmc,Business,2000-07-19,0.0,0.0,1.0,0.0,1.0,2000,Business
Cessna,180,1.0,Vmc,Personal,2000-07-20,1.0,0.0,0.0,0.0,5.0,2000,Personal
Cessna,172M,1.0,Vmc,Personal,2000-07-27,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,180,1.0,Vmc,Personal,2000-07-28,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-07-28,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,172P,1.0,Vmc,Instructional,2000-07-29,0.0,1.0,0.0,0.0,3.0,2000,Instructional
Cessna,180,1.0,Vmc,Personal,2000-08-01,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-08-04,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,150,1.0,Vmc,Personal,2000-08-04,0.0,0.0,0.0,1.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2000-08-06,0.0,0.0,3.0,0.0,3.0,2000,Personal
Cessna,180,1.0,Vmc,Personal,2000-08-07,0.0,0.0,1.0,1.0,1.0,2000,Personal
Cessna,172M,1.0,Vmc,Aerial Observation,2000-08-08,0.0,0.0,2.0,2.0,2.0,2000,Aerial Observation
Cessna,152,1.0,Vmc,Instructional,2000-08-09,0.0,1.0,1.0,0.0,4.0,2000,Instructional
Cessna,172N,1.0,Vmc,Personal,2000-08-09,0.0,0.0,1.0,0.0,1.0,2000,Personal
Cessna,150,1.0,Vmc,Personal,2000-08-09,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,150,1.0,Vmc,Personal,2000-08-10,0.0,0.0,2.0,0.0,2.0,2000,Personal
Cessna,172N,1.0,Vmc,Instructional,2000-08-11,0.0,0.0,0.0,3.0,0.0,2000,Instructional
Cessna,172,1.0,Vmc,Other Work Use,2000-08-12,1.0,3.0,0.0,0.0,14.0,2000,Other Work Use
Cessna,150,1.0,Imc,,2000-08-12,0.0,0.0,1.0,0.0,1.0,2000,Other
Cessna,172N,1.0,Vmc,Business,2000-08-12,1.0,1.0,0.0,0.0,8.0,2000,Business
Cessna,152,1.0,Vmc,Instructional,2000-08-15,0.0,0.0,2.0,0.0,2.0,2000,Instructional
Cessna,152,1.0,Vmc,Personal,2000-08-16,0.0,0.0,1.0,0.0,1.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-08-17,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172M,1.0,Vmc,Personal,2000-08-17,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172,1.0,Vmc,Personal,2000-08-18,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Instructional,2000-08-18,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-08-19,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,150,1.0,Vmc,Personal,2000-08-19,1.0,0.0,0.0,0.0,5.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,2000-08-20,0.0,0.0,2.0,2.0,2.0,2000,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,2000-08-21,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172P,1.0,Vmc,Personal,2000-08-21,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Instructional,2000-08-21,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,172,1.0,Vmc,Personal,2000-08-21,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,182,1.0,Vmc,Personal,2000-08-21,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,180,1.0,Imc,Business,2000-08-23,3.0,1.0,0.0,0.0,18.0,2000,Business
Cessna,180,1.0,Vmc,Personal,2000-08-27,0.0,0.0,1.0,0.0,1.0,2000,Personal
Piper,Pa-28-140,1.0,Imc,Personal,2000-08-27,1.0,0.0,0.0,0.0,5.0,2000,Personal
Cessna,172,1.0,Vmc,Personal,2000-08-29,0.0,0.0,0.0,4.0,0.0,2000,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,2000-09-01,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172N,1.0,Vmc,Personal,2000-09-02,0.0,0.0,0.0,3.0,0.0,2000,Personal
Cessna,172P,1.0,Vmc,Personal,2000-09-08,0.0,0.0,1.0,0.0,1.0,2000,Personal
Cessna,180,1.0,Vmc,Personal,2000-09-08,0.0,0.0,0.0,2.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,2000-09-10,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,172P,1.0,Vmc,Personal,2000-09-12,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Instructional,2000-09-12,0.0,0.0,1.0,1.0,1.0,2000,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,2000-09-16,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Instructional,2000-09-18,0.0,0.0,1.0,0.0,1.0,2000,Instructional
Cessna,172M,1.0,Vmc,Personal,2000-09-20,0.0,1.0,1.0,0.0,4.0,2000,Personal
Cessna,172,1.0,Vmc,Personal,2000-09-21,0.0,0.0,0.0,3.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2000-09-21,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172,1.0,Vmc,Instructional,2000-09-23,0.0,2.0,0.0,0.0,6.0,2000,Instructional
Cessna,152,1.0,Vmc,Personal,2000-09-25,2.0,0.0,0.0,0.0,10.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,2000-09-26,0.0,1.0,1.0,0.0,4.0,2000,Instructional
Cessna,172P,1.0,Vmc,Instructional,2000-09-26,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,172M,1.0,Vmc,Personal,2000-10-06,0.0,0.0,1.0,0.0,1.0,2000,Personal
Cessna,180,1.0,Vmc,Personal,2000-10-07,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,182,1.0,Vmc,Personal,2000-10-08,0.0,0.0,0.0,2.0,0.0,2000,Personal
Cessna,152,1.0,Vmc,Personal,2000-10-09,0.0,0.0,0.0,2.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2000-10-11,0.0,1.0,1.0,0.0,4.0,2000,Personal
Cessna,172,1.0,Vmc,Instructional,2000-10-14,0.0,0.0,0.0,1.0,0.0,2000,Instructional
Cessna,172N,1.0,Vmc,Personal,2000-10-14,0.0,1.0,1.0,1.0,4.0,2000,Personal
Cessna,172M,1.0,Vmc,Personal,2000-10-19,0.0,0.0,0.0,1.0,0.0,2000,Personal
Cessna,172P,1.0,Vmc,Personal,2000-10-22,0.0,3.0,0.0,0.0,9.0,2000,Personal
Cessna,172P,1.0,Vmc,Business,2000-10-22,0.0,0.0,2.0,1.0,2.0,2000,Business
Cessna,152,1.0,Vmc,Instructional,2000-10-24,2.0,0.0,0.0,0.0,10.0,2000,Instructional
Cessna,152,1.0,Vmc,Instructional,2000-10-25,0.0,0.0,0.0,2.0,0.0,2000,Instructional
Cessna,150,1.0,Vmc,Personal,2000-10-27,1.0,0.0,0.0,0.0,5.0,2000,Personal
Cessna,172,1.0,Vmc,Personal,2000-10-28,0.0,0.0,0.0,1.0,0.0,2000,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2000-10-30,1.0,1.0,0.0,0.0,8.0,2000,Personal
